#,Latency steering,Period steering,Latency velocity,Period velocity
1,-1,-1,1733414916143526656,36673906
2,33104640,37943861,-1,-1
3,-1,-1,1733414916218345728,174818666
4,32601600,175344574,-1,-1
5,-1,-1,1733414916252808192,134462397
6,31464704,132932963,-1,-1
7,-1,-1,1733414916292361472,189553118
8,27426048,202600167,-1,-1
9,-1,-1,1733414916318299392,75937658
10,30850816,62742538,-1,-1
11,-1,-1,1733414916419982336,151682666
12,33089792,151917343,-1,-1
13,-1,-1,1733414916479010560,159028085
14,33031680,160715576,-1,-1
15,-1,-1,1733414916551362048,172351404
16,33839360,172329167,-1,-1
17,-1,-1,1733414916618935808,167573156
18,32793088,165586769,-1,-1
19,-1,-1,1733414916674511104,155575425
20,36771840,155654565,-1,-1
21,-1,-1,1733414916702383360,127872093
22,31028736,127949188,-1,-1
23,-1,-1,1733414916781546752,179163096
24,35016192,178613876,-1,-1
25,-1,-1,1733414916762283776,30736967
26,18820864,31132784,-1,-1
27,-1,-1,1733414916858302464,196018329
28,31133952,196476737,-1,-1
29,-1,-1,1733414916899777024,191474570
30,25755136,203146964,-1,-1
31,-1,-1,1733414916975665408,75888134
32,33822720,65798655,-1,-1
33,-1,-1,1733414917045126144,169460673
34,35163136,168072481,-1,-1
35,-1,-1,1733414917098302976,153176713
36,32728832,154249716,-1,-1
37,-1,-1,1733414917150478336,152175224
38,35666432,150380337,-1,-1
39,-1,-1,1733414917170808320,120329794
40,31129344,120124729,-1,-1
41,-1,-1,1733414917241931264,171122885
42,32299264,172764583,-1,-1
43,-1,-1,1733414917231558144,39626514
44,32433664,38546264,-1,-1
45,-1,-1,1733414917296595200,115036991
46,31037952,114805436,-1,-1
47,-1,-1,1733414917278304768,31709350
48,26916096,31861848,-1,-1
49,-1,-1,1733414917348216832,119912002
50,31478272,120194179,-1,-1
51,-1,-1,1733414917366805504,68588315
52,30814720,68224508,-1,-1
53,-1,-1,1733414917373530112,106724980
54,32028416,106982689,-1,-1
55,-1,-1,1733414917440645376,117114562
56,32031232,116102861,-1,-1
57,-1,-1,1733414917416153856,25508328
58,21980928,26349906,-1,-1
59,-1,-1,1733414917490275072,124121410
60,31560448,124292219,-1,-1
61,-1,-1,1733414917473884672,33609292
62,28195840,33297798,-1,-1
63,-1,-1,1733414917538624768,114739899
64,30716672,114902099,-1,-1
65,-1,-1,1733414917596276736,107651566
66,32780288,108529305,-1,-1
67,-1,-1,1733414917647363072,201086207
68,32372992,200208840,-1,-1
69,-1,-1,1733414917637817600,40454461
70,15792896,40304143,-1,-1
71,-1,-1,1733414917736755712,248937906
72,30968576,248652276,-1,-1
73,-1,-1,1733414917789101824,152345972
74,31926272,153914596,-1,-1
75,-1,-1,1733414917812869632,73767189
76,31448320,73417968,-1,-1
77,-1,-1,1733414917861464832,148595240
78,31911168,147868589,-1,-1
79,-1,-1,1733414917849387008,37922214
80,31294720,37759895,-1,-1
81,-1,-1,1733414917901118464,151731208
82,41049856,154886724,-1,-1
83,-1,-1,1733414917916659968,65541324
84,29875456,61848944,-1,-1
85,-1,-1,1733414918013964544,147304813
86,33796608,149382538,-1,-1
87,-1,-1,1733414918037675520,123710205
88,30906624,121846853,-1,-1
89,-1,-1,1733414918027725312,40049487
90,14923008,39765657,-1,-1
91,-1,-1,1733414918119514112,291788574
92,14857984,292327560,-1,-1
93,-1,-1,1733414918147401216,127887217
94,31635712,130518860,-1,-1
95,-1,-1,1733414918216925952,119524447
96,31256832,117104591,-1,-1
97,-1,-1,1733414918236650752,69724629
98,32164096,70786365,-1,-1
99,-1,-1,1733414918275234048,138583199
100,30884352,137379485,-1,-1
101,-1,-1,1733414918263082496,37848429
102,32790272,37745743,-1,-1
103,-1,-1,1733414918361700096,148617181
104,41716736,157557823,-1,-1
105,-1,-1,1733414918413013504,201313379
106,31602176,192374668,-1,-1
107,-1,-1,1733414918431548160,68534362
108,30808064,68095670,-1,-1
109,-1,-1,1733414918504603648,173055332
110,32727808,174623637,-1,-1
111,-1,-1,1733414918536264448,131660623
112,31309824,131219801,-1,-1
113,-1,-1,1733414918590031104,203766759
114,22973440,203050388,-1,-1
115,-1,-1,1733414918593008128,52976616
116,20540928,52870501,-1,-1
117,-1,-1,1733414918682665984,139657930
118,32838144,140131215,-1,-1
119,-1,-1,1733414918703344640,70678280
120,30835712,70370388,-1,-1
121,-1,-1,1733414918740696576,187351785
122,22366464,195883740,-1,-1
123,-1,-1,1733414918762233856,71536911
124,27774720,62421602,-1,-1
125,-1,-1,1733414918810357248,98123475
126,19263744,98762118,-1,-1
127,-1,-1,1733414918846231296,35873774
128,30609920,35682554,-1,-1
129,-1,-1,1733414918900746752,154515370
130,38371584,155007586,-1,-1
131,-1,-1,1733414918959291648,158544915
132,31047680,154794608,-1,-1
133,-1,-1,1733414918968627200,59335123
134,30797568,62630032,-1,-1
135,-1,-1,1733414919016208896,147581532
136,30811136,147637706,-1,-1
137,-1,-1,1733414919064377600,148168490
138,30785280,147734247,-1,-1
139,-1,-1,1733414919046850816,32473359
140,33639680,40972754,-1,-1
141,-1,-1,1733414919094721792,97870705
142,16818944,89693559,-1,-1
143,-1,-1,1733414919130964224,36242205
144,31140864,36172934,-1,-1
145,-1,-1,1733414919166137088,135186273
146,31780352,135427829,-1,-1
147,-1,-1,1733414919149922048,33771240
148,41320704,46386944,-1,-1
149,-1,-1,1733414919251815168,151892896
150,32917248,141213784,-1,-1
151,-1,-1,1733414919271204096,119388711
152,31238912,118092779,-1,-1
153,-1,-1,1733414919337893376,166689181
154,32810240,168044363,-1,-1
155,-1,-1,1733414919391293696,203400062
156,40007424,202304946,-1,-1
157,-1,-1,1733414919410708736,69414760
158,30879232,68257653,-1,-1
159,-1,-1,1733414919484929024,174220127
160,33832192,174498922,-1,-1
161,-1,-1,1733414919539547136,204618168
162,31610624,204658532,-1,-1
163,-1,-1,1733414919525679616,36132294
164,30256640,35852089,-1,-1
165,-1,-1,1733414919605351680,129671842
166,32005888,126850819,-1,-1
167,-1,-1,1733414919605034240,49682403
168,33020928,53015740,-1,-1
169,-1,-1,1733414919641054720,36020629
170,32777472,37655825,-1,-1
171,-1,-1,1733414919687951616,196896429
172,32493824,194689626,-1,-1
173,-1,-1,1733414919753415424,115463665
174,32669440,117577084,-1,-1
175,-1,-1,1733414919827021312,223605827
176,35888896,224706016,-1,-1
177,-1,-1,1733414919897269504,320248052
178,14919936,317273302,-1,-1
179,-1,-1,1733414919950019840,102750221
180,32027392,102856367,-1,-1
181,-1,-1,1733414919996521984,146502305
182,30875392,146585199,-1,-1
183,-1,-1,1733414920052345600,155823139
184,31785728,156576924,-1,-1
185,-1,-1,1733414920040052224,37706332
186,30348544,40946056,-1,-1
187,-1,-1,1733414920113918976,173866602
188,34079232,169506405,-1,-1
189,-1,-1,1733414920149535232,85616091
190,38045440,88497019,-1,-1
191,-1,-1,1733414920193494784,143959555
192,32263424,142365904,-1,-1
193,-1,-1,1733414920232788480,39293645
194,32705024,39759458,-1,-1
195,-1,-1,1733414920282665728,149877059
196,33410560,149999878,-1,-1
197,-1,-1,1733414920334411008,151745054
198,34902272,153179795,-1,-1
199,-1,-1,1733414920394844160,210432797
200,30810880,207333503,-1,-1
201,-1,-1,1733414920413390592,118546481
202,33112832,118927790,-1,-1
203,-1,-1,1733414920453430784,40039912
204,46725632,51707375,-1,-1
205,-1,-1,1733414920483964160,130533079
206,31281664,118083247,-1,-1
207,-1,-1,1733414920557564672,223600567
208,32415744,225640768,-1,-1
209,-1,-1,1733414920624131328,266566550
210,31698944,265527947,-1,-1
211,-1,-1,1733414920669659136,95527569
212,46436864,107138436,-1,-1
213,-1,-1,1733414920695505920,125846730
214,32033280,114807091,-1,-1
215,-1,-1,1733414920773054464,227548305
216,34039040,226409568,-1,-1
217,-1,-1,1733414920817433088,194378283
218,31877376,194301977,-1,-1
219,-1,-1,1733414920849912576,132479433
220,32943104,132707198,-1,-1
221,-1,-1,1733414920887345152,37432385
222,46865408,51840639,-1,-1
223,-1,-1,1733414920928531200,191186213
224,33194496,176882400,-1,-1
225,-1,-1,1733414920966917120,188385488
226,35768320,188093845,-1,-1
227,-1,-1,1733414921030033152,113115872
228,30870272,112889430,-1,-1
229,-1,-1,1733414921012626688,32593355
230,30917120,35881635,-1,-1
231,-1,-1,1733414921080476160,117849284
232,31046656,114874157,-1,-1
233,-1,-1,1733414921121208320,40732206
234,40678144,46740253,-1,-1
235,-1,-1,1733414921163448064,142239424
236,38033664,139707622,-1,-1
237,-1,-1,1733414921238629120,225181076
238,30678016,221406045,-1,-1
239,-1,-1,1733414921268140544,129511084
240,33302528,130265323,-1,-1
241,-1,-1,1733414921305967360,37826946
242,45760768,50329374,-1,-1
243,-1,-1,1733414921341776896,135809349
244,31002624,122984872,-1,-1
245,-1,-1,1733414921377348352,185570894
246,40500224,197630722,-1,-1
247,-1,-1,1733414921452116736,74768323
248,31098112,63141979,-1,-1
249,-1,-1,1733414921517966080,165849105
250,36474112,168066749,-1,-1
251,-1,-1,1733414921566555648,148589302
252,30891264,145832427,-1,-1
253,-1,-1,1733414921602307072,135751456
254,31257344,135961997,-1,-1
255,-1,-1,1733414921587077120,34770039
256,31334400,37727936,-1,-1
257,-1,-1,1733414921642376192,155299071
258,19359488,151794699,-1,-1
259,-1,-1,1733414921675482624,133105963
260,35672832,133767388,-1,-1
261,-1,-1,1733414921762243840,136761001
262,39043328,140485952,-1,-1
263,-1,-1,1733414921797917952,235673921
264,24322816,231442425,-1,-1
265,-1,-1,1733414921807629056,59711150
266,29513984,62779479,-1,-1
267,-1,-1,1733414921907609088,149979868
268,31815936,146773698,-1,-1
269,-1,-1,1733414921935528960,127919540
270,31092224,128209977,-1,-1
271,-1,-1,1733414921978068480,92539452
272,32776448,93497519,-1,-1
273,-1,-1,1733414922026075904,148007246
274,31819776,146425560,-1,-1
275,-1,-1,1733414922042392064,116316097
276,33404160,117223641,-1,-1
277,-1,-1,1733414922042549504,50157209
278,45947392,50535166,-1,-1
279,-1,-1,1733414922087809792,95260119
280,33747968,95041358,-1,-1
281,-1,-1,1733414922124108032,36298137
282,33031424,37672049,-1,-1
283,-1,-1,1733414922157584640,133476496
284,33929216,132635013,-1,-1
285,-1,-1,1733414922220268544,162684003
286,32023040,161714281,-1,-1
287,-1,-1,1733414922242238976,121970030
288,33773056,122414461,-1,-1
289,-1,-1,1733414922301657088,159418065
290,30775040,158984806,-1,-1
291,-1,-1,1733414922378100224,176442839
292,32492288,176434191,-1,-1
293,-1,-1,1733414922392848384,114748211
294,15184128,114829864,-1,-1
295,-1,-1,1733414922428788736,35940023
296,31037696,35926742,-1,-1
297,-1,-1,1733414922471519488,142730762
298,31088896,142658761,-1,-1
299,-1,-1,1733414922474214144,52694361
300,47883264,52607010,-1,-1
301,-1,-1,1733414922517407488,93193326
302,33379072,92735633,-1,-1
303,-1,-1,1733414922555983872,38576171
304,45669632,50995099,-1,-1
305,-1,-1,1733414922601558528,145574298
306,33347328,135630422,-1,-1
307,-1,-1,1733414922642450688,140892083
308,31912448,138773219,-1,-1
309,-1,-1,1733414922678327552,135876752
310,31371520,135159403,-1,-1
311,-1,-1,1733414922676978688,48650844
312,44946944,49405943,-1,-1
313,-1,-1,1733414922721622272,94643490
314,30771712,94676378,-1,-1
315,-1,-1,1733414922759949312,38326891
316,32886272,37981151,-1,-1
317,-1,-1,1733414922811892992,151943742
318,33480960,150852218,-1,-1
319,-1,-1,1733414922810930688,49037184
320,45958400,50882193,-1,-1
321,-1,-1,1733414922855839744,94909095
322,34513920,95584548,-1,-1
323,-1,-1,1733414922894737152,38897405
324,44842240,49947199,-1,-1
325,-1,-1,1733414922925974784,131237359
326,31309056,119161361,-1,-1
327,-1,-1,1733414922977999616,152024781
328,42080512,163093635,-1,-1
329,-1,-1,1733414923043601920,215602028
330,35693824,207406495,-1,-1
331,-1,-1,1733414923036301568,142699331
332,34456576,143387043,-1,-1
333,-1,-1,1733414923093286912,106985030
334,33019392,103807212,-1,-1
335,-1,-1,1733414923076864512,33577606
336,31948288,36309424,-1,-1
337,-1,-1,1733414923168445184,141580394
338,38294016,142017023,-1,-1
339,-1,-1,1733414923226967296,258521852
340,32133120,256205038,-1,-1
341,-1,-1,1733414923269745664,92778469
342,31803136,91491676,-1,-1
343,-1,-1,1733414923287339264,117593412
344,32900864,117747686,-1,-1
345,-1,-1,1733414923283308544,45969046
346,40794880,45754705,-1,-1
347,-1,-1,1733414923323955712,90647163
348,33008640,90950229,-1,-1
349,-1,-1,1733414923361899520,37943278
350,45776640,50793924,-1,-1
351,-1,-1,1733414923392628224,130729021
352,30936832,117754057,-1,-1
353,-1,-1,1733414923415275776,172646893
354,25085184,172365219,-1,-1
355,-1,-1,1733414923420887808,55611821
356,27261952,60339428,-1,-1
357,-1,-1,1733414923478674432,107786443
358,33994240,105859277,-1,-1
359,-1,-1,1733414923463091200,34416804
360,28372480,34748429,-1,-1
361,-1,-1,1733414923513111040,150019314
362,16145408,147235372,-1,-1
363,-1,-1,1733414923551590656,38479493
364,31743232,38135294,-1,-1
365,-1,-1,1733414923587303680,185712821
366,33739776,185273302,-1,-1
367,-1,-1,1733414923599422720,62119012
368,33741056,65725451,-1,-1
369,-1,-1,1733414923664110080,114687048
370,31201792,112202171,-1,-1
371,-1,-1,1733414923702051840,37941535
372,35921152,40852807,-1,-1
373,-1,-1,1733414923804011776,451959954
374,14855680,448527476,-1,-1
375,-1,-1,1733414923896898304,242886328
376,32634112,242673567,-1,-1
377,-1,-1,1733414923935466496,88568048
378,30617856,88569218,-1,-1
379,-1,-1,1733414923969993984,234527529
380,15161344,234637715,-1,-1
381,-1,-1,1733414924066211840,196217566
382,30822912,196346198,-1,-1
383,-1,-1,1733414924097022720,180810499
384,28532224,181328299,-1,-1
385,-1,-1,1733414924164822784,67799833
386,33953280,67329629,-1,-1
387,-1,-1,1733414924217489408,152668009
388,32880640,153526932,-1,-1
389,-1,-1,1733414924240004352,122513148
390,33418240,120884065,-1,-1
391,-1,-1,1733414924284043264,94038938
392,32021248,93889869,-1,-1
393,-1,-1,1733414924324262144,140218740
394,34403328,144137397,-1,-1
395,-1,-1,1733414924395369728,221107285
396,36309248,220900299,-1,-1
397,-1,-1,1733414924392208896,146839142
398,35932928,143966408,-1,-1
399,-1,-1,1733414924434683904,142474783
400,18620416,146186347,-1,-1
401,-1,-1,1733414924503493376,68809334
402,45319680,77201603,-1,-1
403,-1,-1,1733414924538169600,134676113
404,46822400,135744268,-1,-1
405,-1,-1,1733414924621710592,333540764
406,34493696,323406048,-1,-1
407,-1,-1,1733414924635514112,63803407
408,31843072,60603246,-1,-1
409,-1,-1,1733414924672038144,186523706
410,27857664,188645998,-1,-1
411,-1,-1,1733414924680734976,58696723
412,28477440,61553145,-1,-1
413,-1,-1,1733414924726587904,145852968
414,17969152,145064006,-1,-1
415,-1,-1,1733414924798233344,71645278
416,45771008,79838260,-1,-1
417,-1,-1,1733414924826175488,127941822
418,41193472,126750325,-1,-1
419,-1,-1,1733414924861744896,135569465
420,42926080,135755767,-1,-1
421,-1,-1,1733414924859432448,147687208
422,42913280,136590066,-1,-1
423,-1,-1,1733414924917078272,107645883
424,32748800,107639206,-1,-1
425,-1,-1,1733414924954983680,87905083
426,34426880,90498736,-1,-1
427,-1,-1,1733414924934892544,29908677
428,27997952,30441400,-1,-1
429,-1,-1,1733414924981847040,146954487
430,14706432,143597798,-1,-1
431,-1,-1,1733414925017675264,35827993
432,31607808,36621694,-1,-1
433,-1,-1,1733414925068276736,150601257
434,32779776,149967284,-1,-1
435,-1,-1,1733414925058812416,40535367
436,40895744,45967108,-1,-1
437,-1,-1,1733414925108187648,99375317
438,33478912,91968418,-1,-1
439,-1,-1,1733414925104860160,46672179
440,43779584,48536732,-1,-1
441,-1,-1,1733414925146519296,91659007
442,30284288,91740952,-1,-1
443,-1,-1,1733414925145775104,49255647
444,43882752,48988249,-1,-1
445,-1,-1,1733414925185429760,89654490
446,33043968,90012974,-1,-1
447,-1,-1,1733414925187164416,51734426
448,46229504,51666142,-1,-1
449,-1,-1,1733414925247015168,109850714
450,32348928,111263659,-1,-1
451,-1,-1,1733414925293040128,146025166
452,32196864,145648610,-1,-1
453,-1,-1,1733414925330215936,137175453
454,31450368,136819644,-1,-1
455,-1,-1,1733414925381879808,151663825
456,30833920,151003718,-1,-1
457,-1,-1,1733414925398597376,116717074
458,32775936,116892492,-1,-1
459,-1,-1,1733414925396521472,47924057
460,42799616,47719291,-1,-1
461,-1,-1,1733414925437277184,90755397
462,33675008,91824901,-1,-1
463,-1,-1,1733414925437199360,49922138
464,43941888,48929252,-1,-1
465,-1,-1,1733414925477278720,90079302
466,31529472,90543597,-1,-1
467,-1,-1,1733414925471073792,43795018
468,40792064,45074834,-1,-1
469,-1,-1,1733414925533920512,112846237
470,32785152,112736657,-1,-1
471,-1,-1,1733414925607077376,223156999
472,35906048,224606450,-1,-1
473,-1,-1,1733414925705933312,398855803
474,35799808,395006545,-1,-1
475,-1,-1,1733414925705074432,49140890
476,32456192,49525233,-1,-1
477,-1,-1,1733414925746082816,141007840
478,32813312,141170866,-1,-1
479,-1,-1,1733414925781571840,185489138
480,29823488,185573582,-1,-1
481,-1,-1,1733414925792696320,61124054
482,28832768,60920421,-1,-1
483,-1,-1,1733414925879123200,136426642
484,41701120,142949368,-1,-1
485,-1,-1,1733414925915014912,135891741
486,33451008,130765100,-1,-1
487,-1,-1,1733414925968499200,153484084
488,36346368,155426141,-1,-1
489,-1,-1,1733414926005090304,136591094
490,35775744,136678073,-1,-1
491,-1,-1,1733414926045082112,139991581
492,38521344,139840106,-1,-1
493,-1,-1,1733414926080818432,135736153
494,34773760,134485818,-1,-1
495,-1,-1,1733414926141565440,310746783
496,30854656,308496077,-1,-1
497,-1,-1,1733414926166270720,74705187
498,32332800,76365772,-1,-1
499,-1,-1,1733414926204952064,88681166
500,30857472,85212084,-1,-1
501,-1,-1,1733414926248493312,143540967
502,33826304,145708730,-1,-1
503,-1,-1,1733414926286234880,137741553
504,31038208,136831625,-1,-1
505,-1,-1,1733414926262888960,26653866
506,21995520,26962961,-1,-1
507,-1,-1,1733414926301960448,139071290
508,27942912,139763545,-1,-1
509,-1,-1,1733414926368788736,116828086
510,31169024,116905335,-1,-1
511,-1,-1,1733414926345415936,26627210
512,21873664,26583780,-1,-1
513,-1,-1,1733414926415205120,119788950
514,31066624,120063576,-1,-1
515,-1,-1,1733414926390002688,24797298
516,17948672,23759775,-1,-1
517,-1,-1,1733414926479113728,189110955
518,31907840,188574834,-1,-1
519,-1,-1,1733414926466439424,37325560
520,29245696,38079944,-1,-1
521,-1,-1,1733414926492475392,126035743
522,27246592,127011147,-1,-1
523,-1,-1,1733414926548272128,105796718
524,33912576,106505839,-1,-1
525,-1,-1,1733414926531268096,32995618
526,28939520,32805770,-1,-1
527,-1,-1,1733414926595956992,114688997
528,32429824,113866433,-1,-1
529,-1,-1,1733414926579726592,33769228
530,25752064,33994592,-1,-1
531,-1,-1,1733414926659517440,129790830
532,33774336,130601373,-1,-1
533,-1,-1,1733414926652305664,142787917
534,31327232,143183716,-1,-1
535,-1,-1,1733414926723655168,121349494
536,30827520,118236899,-1,-1
537,-1,-1,1733414926738416640,64761084
538,31275008,63815695,-1,-1
539,-1,-1,1733414926773817856,35401344
540,32991232,38107577,-1,-1
541,-1,-1,1733414926789984768,116166768
542,31418624,115676729,-1,-1
543,-1,-1,1733414926806529280,166544395
544,22823168,166548222,-1,-1
545,-1,-1,1733414926855134976,48605556
546,31522304,49044155,-1,-1
547,-1,-1,1733414926875323392,70188249
548,32072192,69913828,-1,-1
549,-1,-1,1733414926903513600,78189925
550,32839680,78642515,-1,-1
551,-1,-1,1733414926878258176,24744579
552,19032832,24071696,-1,-1
553,-1,-1,1733414926943598848,115340509
554,33495808,116206955,-1,-1
555,-1,-1,1733414926917690368,24091487
556,18614272,23424133,-1,-1
557,-1,-1,1733414926985440512,117749657
558,31453184,118275927,-1,-1
559,-1,-1,1733414926972126720,36685927
560,26743040,36367517,-1,-1
561,-1,-1,1733414926998436608,126310027
562,26058240,126003666,-1,-1
563,-1,-1,1733414927063805952,115368990
564,31137536,115815650,-1,-1
565,-1,-1,1733414927032862720,19056426
566,13871104,18752214,-1,-1
567,-1,-1,1733414927117163776,134301118
568,39430400,138291119,-1,-1
569,-1,-1,1733414927099227392,32063323
570,22743808,27193236,-1,-1
571,-1,-1,1733414927124007424,124779816
572,27956992,126146790,-1,-1
573,-1,-1,1733414927194274816,120267433
574,32032512,120638315,-1,-1
575,-1,-1,1733414927165824512,21549310
576,16176896,21140573,-1,-1
577,-1,-1,1733414927233993984,118169593
578,31850496,117414571,-1,-1
579,-1,-1,1733414927206526464,22532036
580,18224384,23263132,-1,-1
581,-1,-1,1733414927272558592,116032160
582,30948864,113582139,-1,-1
583,-1,-1,1733414927243682304,21123345
584,18127872,23058948,-1,-1
585,-1,-1,1733414927310476032,116793716
586,31778560,117015440,-1,-1
587,-1,-1,1733414927295824384,35348021
588,24514816,34409310,-1,-1
589,-1,-1,1733414927313293056,117468484
590,18938624,118964957,-1,-1
591,-1,-1,1733414927386435584,123142601
592,30967040,122690902,-1,-1
593,-1,-1,1733414927373461504,37025588
594,32509440,37583464,-1,-1
595,-1,-1,1733414927438128640,114667274
596,32984576,114053903,-1,-1
597,-1,-1,1733414927411986176,23857188
598,18955520,23854777,-1,-1
599,-1,-1,1733414927475066368,113080137
600,31206912,112993893,-1,-1
601,-1,-1,1733414927454701056,29634420
602,21948928,30478158,-1,-1
603,-1,-1,1733414927527496192,122795221
604,32828416,121888886,-1,-1
605,-1,-1,1733414927544538624,67041994
606,32646656,68694552,-1,-1
607,-1,-1,1733414927585154816,140616052
608,30940416,139043870,-1,-1
609,-1,-1,1733414927596624128,161469253
610,30834432,161648899,-1,-1
611,-1,-1,1733414927669791232,123166837
612,33296896,125086595,-1,-1
613,-1,-1,1733414927717984000,198192666
614,26323712,208513951,-1,-1
615,-1,-1,1733414927794841856,76857723
616,36920832,68649605,-1,-1
617,-1,-1,1733414927830959360,136117377
618,32984064,133898722,-1,-1
619,-1,-1,1733414927890288640,209329025
620,32984832,209509964,-1,-1
621,-1,-1,1733414927925056768,134768054
622,30740480,132599564,-1,-1
623,-1,-1,1733414927942778624,117721664
624,34497536,118456801,-1,-1
625,-1,-1,1733414927937871616,45092921
626,38210048,44258691,-1,-1
627,-1,-1,1733414927979744000,91872049
628,30862848,91873794,-1,-1
629,-1,-1,1733414928016524288,36780261
630,33101312,38142658,-1,-1
631,-1,-1,1733414928057980672,141456098
632,33383936,141495751,-1,-1
633,-1,-1,1733414928128768000,220787364
634,36895488,222562029,-1,-1
635,-1,-1,1733414928160987392,182219066
636,30976256,178709209,-1,-1
637,-1,-1,1733414928205429504,194442197
638,32424960,197647779,-1,-1
639,-1,-1,1733414928219846400,64416417
640,33593088,65450628,-1,-1
641,-1,-1,1733414928284578560,164732210
642,33651968,162962454,-1,-1
643,-1,-1,1733414928361527552,76948658
644,44939008,77893148,-1,-1
645,-1,-1,1733414928414432768,202905313
646,33526016,202111165,-1,-1
647,-1,-1,1733414928472985856,158552719
648,35563776,158520555,-1,-1
649,-1,-1,1733414928527631360,154645476
650,32720640,154018019,-1,-1
651,-1,-1,1733414928576852736,149221338
652,36538112,151208646,-1,-1
653,-1,-1,1733414928633080576,206227337
654,33138176,203804929,-1,-1
655,-1,-1,1733414928711237120,178156506
656,33122304,178116691,-1,-1
657,-1,-1,1733414928805015040,393777664
658,34747648,393742261,-1,-1
659,-1,-1,1733414928828171776,123156490
660,37103872,121831116,-1,-1
661,-1,-1,1733414928875098880,96926914
662,31270400,97203253,-1,-1
663,-1,-1,1733414928862591232,37492115
664,31781888,37623876,-1,-1
665,-1,-1,1733414928922406400,109815285
666,37446912,110302340,-1,-1
667,-1,-1,1733414928900016640,27609872
668,25088000,29498354,-1,-1
669,-1,-1,1733414928950681600,150664993
670,16439808,147491274,-1,-1
671,-1,-1,1733414929008667136,157985414
672,33090816,158870397,-1,-1
673,-1,-1,1733414929059773184,101105870
674,32948224,102752713,-1,-1
675,-1,-1,1733414929102906880,243133458
676,32844032,241257342,-1,-1
677,-1,-1,1733414929147741696,144834571
678,32800256,146584785,-1,-1
679,-1,-1,1733414929132672768,34931114
680,29348352,33094383,-1,-1
681,-1,-1,1733414929183467264,100794188
682,36552448,103420203,-1,-1
683,-1,-1,1733414929160152576,26685289
684,23681024,27986989,-1,-1
685,-1,-1,1733414929210201344,150048744
686,20992768,149062571,-1,-1
687,-1,-1,1733414929235354880,75153386
688,45805568,77800454,-1,-1
689,-1,-1,1733414929281701888,96346772
690,33320960,90772571,-1,-1
691,-1,-1,1733414929277513216,45811001
692,42797056,47859796,-1,-1
693,-1,-1,1733414929340288000,112774691
694,31107328,111044037,-1,-1
695,-1,-1,1733414929384966912,194678712
696,40239360,197246756,-1,-1
697,-1,-1,1733414929424569088,89602141
698,30990080,87129980,-1,-1
699,-1,-1,1733414929481134336,256565012
700,33720064,256969444,-1,-1
701,-1,-1,1733414929529810688,148676118
702,32777984,147864524,-1,-1
703,-1,-1,1733414929522624512,42813927
704,40891904,45961403,-1,-1
705,-1,-1,1733414929565219072,92594246
706,31930368,88760837,-1,-1
707,-1,-1,1733414929602257664,37038603
708,45056512,50044966,-1,-1
709,-1,-1,1733414929598045696,145787659
710,44715264,133428793,-1,-1
711,-1,-1,1733414929636449536,88403690
712,32887296,87978308,-1,-1
713,-1,-1,1733414929622620928,36171330
714,43887872,48877212,-1,-1
715,-1,-1,1733414929699315968,126695058
716,30900992,113754864,-1,-1
717,-1,-1,1733414929736297984,136981670
718,30944256,137791489,-1,-1
719,-1,-1,1733414929774881536,138583361
720,32724736,140596101,-1,-1
721,-1,-1,1733414929799352064,224470572
722,36349952,226082539,-1,-1
723,-1,-1,1733414929848116480,148764233
724,19916288,148289535,-1,-1
725,-1,-1,1733414929916582912,68466332
726,32980736,64965946,-1,-1
727,-1,-1,1733414929949955328,133372152
728,32723712,135476419,-1,-1
729,-1,-1,1733414929984385280,134429715
730,30773248,132750114,-1,-1
731,-1,-1,1733414929999066368,214680886
732,29641472,214420272,-1,-1
733,-1,-1,1733414930062472960,113406354
734,30938624,112906579,-1,-1
735,-1,-1,1733414930074561024,62088236
736,34230784,63166343,-1,-1
737,-1,-1,1733414930110458368,35897008
738,30793984,35443963,-1,-1
739,-1,-1,1733414930121132288,160673755
740,26032640,172844315,-1,-1
741,-1,-1,1733414930141985536,70852967
742,25399296,61880942,-1,-1
743,-1,-1,1733414930230732288,138746611
744,36132096,138993034,-1,-1
745,-1,-1,1733414930250257152,69524967
746,44966912,77695178,-1,-1
747,-1,-1,1733414930279262720,129005337
748,32857344,116629007,-1,-1
749,-1,-1,1733414930295119616,115856704
750,30976512,116898850,-1,-1
751,-1,-1,1733414930333121792,38002025
752,44885760,49772093,-1,-1
753,-1,-1,1733414930356909312,123787333
754,41832704,122842413,-1,-1
755,-1,-1,1733414930395658496,138749057
756,33887232,126660494,-1,-1
757,-1,-1,1733414930425807360,130148524
758,32296704,132142144,-1,-1
759,-1,-1,1733414930405255168,29447637
760,34412544,40487026,-1,-1
761,-1,-1,1733414930456862464,101607325
762,35351296,89814708,-1,-1
763,-1,-1,1733414930453132288,46269625
764,39798272,45823316,-1,-1
765,-1,-1,1733414930495801856,142669744
766,25881600,145933458,-1,-1
767,-1,-1,1733414930512643072,66840657
768,34906368,66799826,-1,-1
769,-1,-1,1733414930567359744,104716258
770,31115008,100953500,-1,-1
771,-1,-1,1733414930553287168,35927412
772,31446016,37197937,-1,-1
773,-1,-1,1733414930620374784,167087650
774,33050368,166548034,-1,-1
775,-1,-1,1733414930626755584,106380336
776,35622912,106502982,-1,-1
